"Iteration","cL Monitor: cL Monitor"
1.0,2.4030809880456974
2.0,1.572815617727113
3.0,0.3858336325804188
4.0,0.26271019983812427
5.0,-0.07499049060676564
6.0,-0.0793879035199102
7.0,-0.06029678394082277
8.0,0.001548986351854923
9.0,0.04326079541565354
10.0,0.07683612222778748
11.0,0.10006583776974749
12.0,0.10985637258502624
13.0,0.11149279629378774
14.0,0.11168226146418027
15.0,0.1105392494168039
16.0,0.11057275116484211
17.0,0.11140559239634974
18.0,0.11422668225938806
19.0,0.1149590250652893
20.0,0.1184321759134672
21.0,0.12244184399600236
22.0,0.12690267410352435
23.0,0.12938837262018363
24.0,0.13203137845669166
25.0,0.13481463293061555
26.0,0.1376169382600327
27.0,0.1403132536135466
28.0,0.14286732519763176
29.0,0.1453902029962765
30.0,0.14769696879335747
31.0,0.1499035974336858
32.0,0.15203229542373378
33.0,0.15354082368815167
34.0,0.15593775861350528
35.0,0.15755433756751017
36.0,0.15983097671129273
37.0,0.16125036944669874
38.0,0.1628020675686154
39.0,0.16435802200263383
40.0,0.16589712956888253
41.0,0.16736478781376776
42.0,0.16873112683107053
43.0,0.16998122997891135
44.0,0.17112981026839222
45.0,0.17217516968547203
46.0,0.17315011020060161
47.0,0.17407746657872616
48.0,0.17495485214548187
49.0,0.17577751858429483
50.0,0.17658025402475624
51.0,0.17731855282589506
52.0,0.1780248592259445
53.0,0.17869944710580316
54.0,0.17932137035986767
55.0,0.1799153504260127
56.0,0.18045705965083259
57.0,0.18097304690819196
58.0,0.18147039241667823
59.0,0.18193160017051663
60.0,0.18237371802570168
61.0,0.1825472112595619
62.0,0.18319614348385754
63.0,0.18337195548105353
64.0,0.18399844050434616
65.0,0.1841496633032
66.0,0.18466794178730336
67.0,0.1847873862541894
68.0,0.18519863838198586
69.0,0.18529532275733757
70.0,0.1856323675102619
71.0,0.18571043337429383
72.0,0.18600424398775284
73.0,0.18607474634492305
74.0,0.18634490531002573
75.0,0.18641127540453858
76.0,0.1866761973911205
77.0,0.18673677584118611
78.0,0.1869729731220166
79.0,0.18702925639861315
80.0,0.18725439837690785
81.0,0.18730401301959318
82.0,0.18750092852357964
83.0,0.1875469007953789
84.0,0.187725100997754
85.0,0.18776790600197393
86.0,0.1879365478120367
87.0,0.18797595214506388
88.0,0.18813001750010627
89.0,0.18816493608828638
90.0,0.18830390562502408
91.0,0.1883359394477603
92.0,0.1884612816336698
93.0,0.1884903065929281
94.0,0.1886089776576644
95.0,0.18863658752881454
96.0,0.18874308763475586
97.0,0.18876878260081612
98.0,0.18886947604691742
99.0,0.18889354928783053
100.0,0.18898800134660834
101.0,0.18901030589643392
102.0,0.18909447342123337
103.0,0.1891147952223816
104.0,0.18919250446280128
105.0,0.18921189140546432
106.0,0.18928424433316182
107.0,0.1893030604288697
108.0,0.1893733946103992
109.0,0.18939148334898862
110.0,0.18945827271338717
111.0,0.18947706146490204
112.0,0.18954350910273407
113.0,0.18956226308555665
114.0,0.18962855787150956
115.0,0.18964677176346892
116.0,0.18971214728660732
117.0,0.18973020763579418
118.0,0.18979637642434383
119.0,0.18981465227366007
120.0,0.18987970517797692
121.0,0.18989868366246349
122.0,0.18996583956601254
123.0,0.18998602739525922
124.0,0.1900558883329091
125.0,0.19007637904054447
126.0,0.19014829869611763
127.0,0.1901697041767271
128.0,0.19024230379087015
129.0,0.19026414715167106
130.0,0.19034118189835247
131.0,0.19036404678406274
132.0,0.19039586437117625
133.0,0.19049735065355206
134.0,0.1905226269709203
135.0,0.19055608371648586
136.0,0.19066275632893054
137.0,0.1906890547576322
138.0,0.1907230005342229
139.0,0.1908336283385929
140.0,0.19086068439211273
141.0,0.19089517554819552
142.0,0.1910058320513172
143.0,0.19103403051249496
144.0,0.19106946468037544
145.0,0.19118556031540598
146.0,0.19121412376756305
147.0,0.1912512130496458
148.0,0.19136971402820296
149.0,0.19139971752500545
150.0,0.19143806461015042
151.0,0.1915597955791553
152.0,0.19159054195011851
153.0,0.1916296497911915
154.0,0.19175480780768764
155.0,0.19178656197631747
156.0,0.19182592331216264
157.0,0.19195426689233697
158.0,0.19196577038084522
159.0,0.1920120644756008
160.0,0.19215247907813313
161.0,0.19216457985522165
162.0,0.1922107675425175
163.0,0.19235338895201357
164.0,0.1923655904605745
165.0,0.1924119976471989
166.0,0.19255144371424882
167.0,0.1925630985188493
168.0,0.19260868712043372
169.0,0.1927460261534176
170.0,0.19275706443729912
171.0,0.19280089625746463
172.0,0.19293074516501332
173.0,0.19294159688630944
174.0,0.19298505958238654
175.0,0.19311520565665843
176.0,0.19312586182162084
177.0,0.19316828579906728
178.0,0.19329520477135448
179.0,0.19330566969801596
180.0,0.19334728655668182
181.0,0.19347137607844508
182.0,0.1934817354497508
183.0,0.19352246137481854
184.0,0.19364434188670396
185.0,0.19365458415628403
186.0,0.1936951356971313
187.0,0.19381704815496914
188.0,0.1938269010561416
189.0,0.19386550574309364
190.0,0.19397763694882622
191.0,0.19398699509058073
192.0,0.19402387637924837
193.0,0.19413312574172792
194.0,0.194142425759308
195.0,0.19418018967951242
196.0,0.19428894005662786
197.0,0.19429810431134462
198.0,0.19433431900900294
199.0,0.19444242109431994
200.0,0.19445114804849442
201.0,0.19448597303788404
202.0,0.19458689242239352
203.0,0.19459531690612183
204.0,0.19462837938640712
205.0,0.19472493179312
206.0,0.19473306521148062
207.0,0.19476565563556672
208.0,0.1948608701946303
209.0,0.1948688580606871
210.0,0.19490025001492647
211.0,0.19499362955607438
212.0,0.19500132346616517
213.0,0.19503174946736107
214.0,0.19511980712919022
215.0,0.1951271638914889
216.0,0.1951565607419126
217.0,0.19524093417308255
218.0,0.19524803367922483
219.0,0.19527649715881676
220.0,0.1953569195793151
221.0,0.19537615161894503
222.0,0.1953987671578886
223.0,0.19546787310213
224.0,0.19548520016692436
225.0,0.19550623418548677
226.0,0.19557047854234327
227.0,0.19558706157695674
228.0,0.19560780270802855
229.0,0.1956722544491463
230.0,0.1956887642190199
231.0,0.19570923650850372
232.0,0.19577128337651858
233.0,0.19578740617319376
234.0,0.19580745812740338
235.0,0.19586780070053503
236.0,0.19588288222357245
237.0,0.1959014222607449
238.0,0.19595755609128385
239.0,0.1959719799045068
