"Iteration","cL Monitor: cL Monitor"
1.0,7.07670884409627
2.0,4.210482547929255
3.0,1.0927002103293513
4.0,0.4905169276604839
5.0,0.037907144226857085
6.0,-0.025616342858236815
7.0,7.187682425010659E-4
8.0,0.07128444757435587
9.0,0.18410946590623595
10.0,0.2785749993327383
11.0,0.33619802135155835
12.0,0.35367660319431415
13.0,0.3718801901869697
14.0,0.3862557284533906
15.0,0.3972424113726907
16.0,0.40507740273231
17.0,0.4117971292043256
18.0,0.4206418212485092
19.0,0.4258790000518106
20.0,0.43459981254480284
21.0,0.43983034721254954
22.0,0.4501493361198602
23.0,0.4568053122507348
24.0,0.46413608065954687
25.0,0.47175900326071807
26.0,0.47756630226444213
27.0,0.4855223512902209
28.0,0.49215275933031677
29.0,0.49761921911650875
30.0,0.5025316594840145
31.0,0.5067521843859025
32.0,0.5106120280701629
33.0,0.5141988534488858
34.0,0.5176294619788638
35.0,0.5208936524074606
36.0,0.5234750452511593
37.0,0.5270253641556555
38.0,0.5293854937393951
39.0,0.5325953583606065
40.0,0.5340964315005831
41.0,0.5374632572365434
42.0,0.5387975981622202
43.0,0.5416699337610482
44.0,0.5428185416885251
45.0,0.5448071475278069
46.0,0.546118760012312
47.0,0.5481778512161147
48.0,0.5493687508952605
49.0,0.5511309570638909
50.0,0.5521623595310551
51.0,0.5532621212973835
52.0,0.5544188375046418
53.0,0.5556269146378877
54.0,0.5567942106806237
55.0,0.557929079462796
56.0,0.5589784985846414
57.0,0.5599868286180618
58.0,0.5609207386012885
59.0,0.5618237133799755
60.0,0.5626391878450681
61.0,0.5634439997491714
62.0,0.5642087515377415
63.0,0.564921532986527
64.0,0.5656633038014484
65.0,0.5663810687114151
66.0,0.5670668542922477
67.0,0.5677256637510366
68.0,0.5683111016704883
69.0,0.568927846208274
70.0,0.5695022234288242
71.0,0.5700420088166397
72.0,0.5705746440957904
73.0,0.5710425329368678
74.0,0.5715064710272546
75.0,0.5719339784314655
76.0,0.5723268783816213
77.0,0.5726725355005758
78.0,0.5729507438313663
79.0,0.5731904798380019
80.0,0.5733673199467592
81.0,0.5734857049859692
82.0,0.5735387085424574
83.0,0.5735312063248007
84.0,0.5734858120979293
85.0,0.5734024914438115
86.0,0.5732748436284963
87.0,0.57313322398848
88.0,0.5729456082449024
89.0,0.5727710963038376
90.0,0.5725929335748946
91.0,0.5724275963291553
92.0,0.5722570061731403
93.0,0.572111661760314
94.0,0.5719703040716188
95.0,0.5718174130894099
96.0,0.5716785088310089
97.0,0.5714503608615195
98.0,0.5712515758332083
99.0,0.5711004012941338
100.0,0.5709555818632926
101.0,0.5708039083115145
102.0,0.5706351204361179
103.0,0.5704638094497735
104.0,0.5702777412836392
105.0,0.5700918624733087
106.0,0.569898240653672
107.0,0.5697447584991036
108.0,0.5696092767622583
109.0,0.5695137230786682
110.0,0.5694456271075128
111.0,0.5693974115336464
112.0,0.569379434450153
113.0,0.5693750185706598
114.0,0.5693825485394564
115.0,0.569404518612813
116.0,0.5694703516333894
117.0,0.5695476632489201
118.0,0.5696446636869246
119.0,0.5697421329999657
120.0,0.569857949754881
121.0,0.5699695910683564
122.0,0.5700695964228343
123.0,0.5701548942820582
124.0,0.5702370734321583
125.0,0.5702837750130272
126.0,0.5703052121062457
127.0,0.5703243541204733
128.0,0.5703373996121671
129.0,0.570302871872595
130.0,0.570252303055369
131.0,0.5701732387779206
132.0,0.5700751215197241
133.0,0.5699630679818987
134.0,0.5698326553482995
135.0,0.5697121552673923
136.0,0.5695767363134964
137.0,0.5694355680303919
138.0,0.5692964020681213
139.0,0.5691791220350049
140.0,0.5690606121467978
141.0,0.568943786391616
142.0,0.5688368278181413
143.0,0.5687582811440434
144.0,0.5686927602006786
145.0,0.5686343515014822
146.0,0.568572949147349
147.0,0.5685162139686896
148.0,0.568455918354808
149.0,0.5684071686061966
150.0,0.5683466066996018
151.0,0.5682823366326046
152.0,0.568207631615754
153.0,0.568139127645931
154.0,0.5680747790746311
155.0,0.5680038493563494
156.0,0.5679437177576185
157.0,0.5678852375719512
158.0,0.5678415099465345
159.0,0.5678116312181083
160.0,0.567795075819865
161.0,0.5678004359348715
162.0,0.5678111361293164
163.0,0.5678345330157623
164.0,0.567871954925925
165.0,0.5679158731856628
166.0,0.567967095384999
167.0,0.5680257913015004
168.0,0.5680849694959269
169.0,0.568151776186973
170.0,0.5682239030743014
171.0,0.5682922663599567
172.0,0.5683655193813835
173.0,0.5684353579156519
174.0,0.568516727729388
175.0,0.5685975803266967
176.0,0.568679738094303
177.0,0.5687653184205971
178.0,0.5688515879845317
179.0,0.5689308558724098
180.0,0.5690137444479682
181.0,0.5690888495310933
182.0,0.5691560336280073
