"Iteration","cD Monitor: cD Monitor"
1.0,1.1336271817009818
2.0,0.7443453675421446
3.0,0.2279317669492691
4.0,0.07915662880578825
5.0,0.043337793725265646
6.0,0.031323472006664584
7.0,0.024401840171727047
8.0,0.02142725332223952
9.0,0.020058240569211662
10.0,0.022108668189875332
11.0,0.02464162755301623
12.0,0.024235596768413824
13.0,0.024510850936262936
14.0,0.023633101639882574
15.0,0.022355894891533813
16.0,0.020822761203650484
17.0,0.01917252008427191
18.0,0.01731976386513295
19.0,0.01567133301922394
20.0,0.01475558627293171
21.0,0.013760962242133357
22.0,0.013306920348840323
23.0,0.013042308256179256
24.0,0.012823109874967894
25.0,0.012584797664497625
26.0,0.01247505239043626
27.0,0.012297337124059345
28.0,0.012129084448764751
29.0,0.01196120600711027
30.0,0.011748714322242334
31.0,0.011602057801655154
32.0,0.011392561503536805
33.0,0.011306388789977485
34.0,0.011194301230486918
35.0,0.011140042521399331
36.0,0.011131826104181194
37.0,0.011166527474611498
38.0,0.011234644485068746
39.0,0.011325761675540114
40.0,0.011434370637516464
41.0,0.011553848032831639
42.0,0.011681010302856063
43.0,0.011810244519033859
44.0,0.011940587959684352
45.0,0.01207030088173533
46.0,0.012194425880488333
47.0,0.012313046048749714
48.0,0.012426322892339647
49.0,0.012532252080087536
50.0,0.012657826161953238
51.0,0.012704816344171753
52.0,0.012816654786831585
53.0,0.012873823594825381
54.0,0.012959020745324148
55.0,0.012986436853508187
56.0,0.013049241559417888
57.0,0.013061127598088498
58.0,0.01310487484686186
59.0,0.013102565717860547
60.0,0.013129766675317045
61.0,0.013113570222823213
62.0,0.013128291373326082
63.0,0.013102235229393138
64.0,0.01310792493121064
65.0,0.01307457544419073
66.0,0.013073808010187126
67.0,0.013035950610880287
68.0,0.01303083205777389
69.0,0.012990386982779519
70.0,0.012981964023053993
71.0,0.012940443996547637
72.0,0.012929836370127542
73.0,0.012887579460304745
74.0,0.01287552220008191
75.0,0.012834077037990207
76.0,0.012821172731059576
77.0,0.012781128953091967
78.0,0.012767884790091872
79.0,0.012729477550164903
80.0,0.012716458537450539
81.0,0.012680336073848712
82.0,0.012667867681842998
83.0,0.012634344406791695
84.0,0.012622251931288565
85.0,0.012590506517456513
86.0,0.012579267625077396
87.0,0.01255084984268734
88.0,0.012540395852061643
89.0,0.012514139095395501
90.0,0.012504439818965535
91.0,0.012480425734516395
92.0,0.012471458709358708
93.0,0.012449689686921245
94.0,0.012441555937503327
95.0,0.012421567734848074
96.0,0.012414134264215821
97.0,0.01239590947220244
98.0,0.012389289611183043
99.0,0.012372960410347028
100.0,0.012366832206865507
101.0,0.012358311439679736
102.0,0.012340109212858046
103.0,0.012335085081300674
104.0,0.012328405120424872
105.0,0.012314236153382507
106.0,0.012310109193882089
107.0,0.012304670750348117
108.0,0.01229329385840058
109.0,0.012289910479403553
110.0,0.012285470412850602
111.0,0.012276135003570717
112.0,0.012273181590129587
113.0,0.01226933006116141
114.0,0.012261989560435298
115.0,0.012259578851275998
116.0,0.012256296870852664
117.0,0.012250065067371743
118.0,0.012248115449045156
119.0,0.01224543182373757
120.0,0.012241038938729337
121.0,0.012239457954366009
122.0,0.012236866990739753
123.0,0.01223313303259369
124.0,0.012231732665251885
125.0,0.012229837208792699
126.0,0.01222769678249507
127.0,0.01222647185547119
128.0,0.012224893586367526
129.0,0.01222337522281962
130.0,0.012222232320308798
131.0,0.01222086855001893
132.0,0.012219418457025299
133.0,0.01221841113657636
134.0,0.012217119653414104
135.0,0.01221608494851914
136.0,0.012215108364812124
137.0,0.012213929804657464
138.0,0.012213234480367268
139.0,0.012212381362754937
140.0,0.012211420683296883
141.0,0.012210984747975964
142.0,0.012210177074908951
143.0,0.012209309765811286
144.0,0.012208851542706706
145.0,0.012208124899925624
146.0,0.012207303374606817
147.0,0.012207016291390925
148.0,0.012206349817679204
149.0,0.012205706538783154
150.0,0.012205675299678132
151.0,0.012205050618736798
152.0,0.012204312737162548
153.0,0.012204085505031622
154.0,0.012203474358227428
155.0,0.012202671612645434
156.0,0.01220215875596011
157.0,0.012201897954480286
158.0,0.01220124360584795
159.0,0.012200575888325427
160.0,0.012200180890080289
161.0,0.012199409968530285
162.0,0.012198514985107411
163.0,0.012198168200393239
164.0,0.012197409785110764
165.0,0.01219647566941962
166.0,0.012196109307517404
167.0,0.012195384794398688
168.0,0.01219443140080815
169.0,0.012194062291807748
170.0,0.012193372143112786
171.0,0.012192360658751017
172.0,0.012191966258469005
173.0,0.012191270418278532
174.0,0.012190129609029753
175.0,0.012189816685614625
176.0,0.01218916287347879
177.0,0.012188012455816803
178.0,0.012187663598983302
179.0,0.012186957191192825
180.0,0.012185715583858673
181.0,0.012185404778475857
182.0,0.012184711618243523
183.0,0.01218429883038826
184.0,0.012183299826561824
185.0,0.012182841760380363
186.0,0.012181615957708525
187.0,0.01218114748742785
188.0,0.012180129572029129
189.0,0.012179702450418373
190.0,0.012178623426235428
191.0,0.012178203229161046
192.0,0.012177294816174928
193.0,0.012176865243093148
194.0,0.01217580166082938
195.0,0.012175403335474498
196.0,0.012174399201843697
197.0,0.012174003136658914
198.0,0.012172956209128616
199.0,0.01217261307472653
200.0,0.012171697908361919
201.0,0.012171327002783538
202.0,0.012170342132543916
203.0,0.012169994986163436
204.0,0.012169025731092652
205.0,0.012168676179832031
206.0,0.012167747357830307
207.0,0.012167415023453716
208.0,0.012166454511813245
209.0,0.012166140443146393
210.0,0.012165266268659568
211.0,0.012164941105474076
212.0,0.012164055621776146
213.0,0.012163738961985394
