"Iteration","cDp Monitor: cDp Monitor"
1.0,0.0
2.0,0.051400733966081344
3.0,0.07854313762639137
4.0,0.10215865613775701
5.0,0.12352263073677189
6.0,0.14243670147822698
7.0,0.1588193593728057
8.0,0.17273137909633868
9.0,0.18428848941300963
10.0,0.19365497747625388
11.0,0.20102217520538246
12.0,0.2066064379596338
13.0,0.2106137732130521
14.0,0.21324663386168224
15.0,0.21476191006128997
16.0,0.21542010625941604
17.0,0.21543940382181342
18.0,0.21499928043417216
19.0,0.2142405742499336
20.0,0.21325969952506704
21.0,0.21211247844103806
22.0,0.21081744908252414
23.0,0.2093614609815428
24.0,0.20770396143020003
25.0,0.20578121348053757
26.0,0.20351336906523793
27.0,0.200808199431185
28.0,0.19756611562779727
29.0,0.1936836625148056
30.0,0.1890566770036572
31.0,0.18358453322049095
32.0,0.1771781923049143
33.0,0.16976343365580368
34.0,0.1613001169033269
35.0,0.1516762676906586
36.0,0.14107263328614508
37.0,0.12956241948152192
38.0,0.11727246267917855
39.0,0.10437671315034097
40.0,0.09110124338733545
41.0,0.07772899817265433
42.0,0.06459783214589383
43.0,0.05208829589535677
44.0,0.040564425325583464
45.0,0.030331476437353143
46.0,0.021606984396851076
47.0,0.014488955345709865
48.0,0.008961461293225661
49.0,0.0049287332798834335
50.0,0.0022402897030624567
51.0,7.696074297960636E-4
52.0,1.6088385922270396E-4
53.0,1.8187572070076444E-4
54.0,6.223620883014248E-4
55.0,0.0013001411884254101
56.0,0.0020447357066511653
57.0,0.0028631131959105122
58.0,0.0035911964217118977
59.0,0.0041990221585468425
60.0,0.004676225859992573
61.0,0.005030125831497612
62.0,0.005275701336025739
63.0,0.005434221973378622
64.0,0.0055257803304002515
65.0,0.005567837268916801
66.0,0.005575964232364554
67.0,0.005562906130180208
68.0,0.005536721575365604
69.0,0.005504062804588854
70.0,0.005469186635447182
71.0,0.0054348676659587945
72.0,0.005403700853855935
73.0,0.005378225754207797
74.0,0.00535779840172123
75.0,0.005344448317545936
76.0,0.00533970160045261
77.0,0.005344254547907821
78.0,0.005358682254480473
79.0,0.00538326285832787
80.0,0.005418660347102118
81.0,0.005465053106129622
82.0,0.005518437026325464
83.0,0.005578463139963836
84.0,0.005656492821841996
85.0,0.005719507471229832
86.0,0.005795371258608524
87.0,0.005868794494243696
88.0,0.00593694310120832
89.0,0.005994596119534673
90.0,0.006038249723103448
91.0,0.0060618843389421626
92.0,0.0060694605980324955
93.0,0.006048141775497536
94.0,0.00601364348450498
95.0,0.005976908932328261
96.0,0.005929879588632239
97.0,0.00588411366079983
98.0,0.005835464612239934
99.0,0.005786319485276331
100.0,0.0057383298052227725
101.0,0.005704064757867522
102.0,0.00567064921928139
103.0,0.005653642799342176
104.0,0.00568390937806122
105.0,0.0057638515473442675
106.0,0.005903150440907558
107.0,0.005881861310892316
108.0,0.005879859429890373
109.0,0.005848347056403039
110.0,0.005824028479074622
111.0,0.005790084567630182
112.0,0.005757478835040674
113.0,0.005725264572076349
114.0,0.005692603305915617
115.0,0.00566314332546327
116.0,0.005604384532557969
117.0,0.005563954892349017
118.0,0.005538849717478325
119.0,0.005528543949633211
120.0,0.005523574312386398
121.0,0.0055267918235427215
122.0,0.005532860189565237
123.0,0.005540710107616951
124.0,0.00555071633670238
125.0,0.005560413223856819
126.0,0.005582656575526975
127.0,0.005595210364073615
128.0,0.005601436483340973
129.0,0.005604524837835145
130.0,0.005605641018737385
131.0,0.005605716213601248
132.0,0.005605343319105572
133.0,0.005604721479638487
134.0,0.005603836250819064
135.0,0.005602626408114207
136.0,0.005601254649777681
137.0,0.005599818349070642
138.0,0.005598377856998266
139.0,0.005596911539660715
140.0,0.005595435572068992
141.0,0.005593945515553379
142.0,0.00559258062390337
143.0,0.005591356182062898
144.0,0.0055903353658826906
145.0,0.005589475815525732
146.0,0.005588678189450302
147.0,0.0055878842454370695
148.0,0.005587152393042543
149.0,0.005586423737799754
150.0,0.005585640869565823
151.0,0.005584853490266431
152.0,0.005584137247448164
153.0,0.005583510203340804
154.0,0.0055829567006130225
155.0,0.005582414279888478
156.0,0.005581929700913781
157.0,0.005581451818973406
158.0,0.005580953019406145
159.0,0.005580425449823888
160.0,0.0055799562969107205
161.0,0.005579486483411644
162.0,0.005579086771117207
163.0,0.00557880770015
164.0,0.005578670773884586
165.0,0.00557855682538152
166.0,0.005578385597643102
167.0,0.005578170317328745
168.0,0.005577904033835682
169.0,0.005577586682796369
170.0,0.0055773268113871125
171.0,0.0055770494182657785
172.0,0.0055767868493969645
173.0,0.005576565928463973
174.0,0.00557626009687005
175.0,0.005575940676436804
176.0,0.005575729335841514
177.0,0.005575630006153801
178.0,0.005575520292152997
179.0,0.005575532595818302
180.0,0.005575443804298388
181.0,0.005575155734873058
182.0,0.005574830179841882
183.0,0.005574659348004123
184.0,0.0055745834877757045
185.0,0.005574588497465194
186.0,0.0055747420390847135
187.0,0.005574953090254646
188.0,0.005574954921621579
189.0,0.005574788111169342
190.0,0.005574572249267284
191.0,0.005574261743138726
192.0,0.005573994737188557
193.0,0.005573719190167421
194.0,0.005573529530162985
195.0,0.0055735412335913646
196.0,0.005573726160772655
197.0,0.005573804598045906
198.0,0.005573858669051345
199.0,0.005573886072679814
200.0,0.005573921327540593
201.0,0.005573970044376403
202.0,0.005573949136217917
203.0,0.00557395840540582
204.0,0.0055738747032956434
205.0,0.005573805788256045
206.0,0.005573793865362251
207.0,0.00557376816005401
208.0,0.005573716725786854
209.0,0.005573583994294308
210.0,0.00557351582536772
211.0,0.005573466775080218
212.0,0.005573316610299783
213.0,0.005573252679970251
214.0,0.005573279821459023
215.0,0.005573412063872867
216.0,0.005573521475720078
217.0,0.005573591963056247
218.0,0.0055735956292304305
219.0,0.005573519770529537
220.0,0.0055735284252892495
221.0,0.005573543655289479
222.0,0.005573569490987772
223.0,0.005573620747125743
224.0,0.005573608752102117
225.0,0.005573549748788396
226.0,0.005573495559211331
227.0,0.005573377511652473
228.0,0.005573143863845418
229.0,0.005573046328407289
230.0,0.005573018809868968
231.0,0.005572994012445641
232.0,0.005573139218011463
233.0,0.00557337684952738
234.0,0.005573533566862613
235.0,0.005573508510581991
236.0,0.005573423641959884
237.0,0.005573309798443539
238.0,0.00557328080523223
239.0,0.005573288695453444
240.0,0.005573411289578611
241.0,0.005573510277950595
242.0,0.005573504994574102
243.0,0.005573382864583419
244.0,0.005573188636965681
245.0,0.005573039359666177
246.0,0.005572922958446204
247.0,0.005572919055239925
248.0,0.005573024621083993
249.0,0.005573158154166714
250.0,0.005573297737387437
251.0,0.005573340670555479
252.0,0.005573289417074929
253.0,0.005573266507191199
254.0,0.005573217728767194
255.0,0.005573187167670825
256.0,0.0055732340865888574
257.0,0.0055732762346942175
258.0,0.0055733053642884
259.0,0.005573234494220879
260.0,0.005573107402298822
261.0,0.005572955021356789
262.0,0.005572874522841513
263.0,0.005572828021484131
264.0,0.005572877114707863
265.0,0.0055730280984966855
266.0,0.005573193526034796
267.0,0.005573354260451203
268.0,0.005573518779335313
269.0,0.005573744778474055
270.0,0.005573870660701865
271.0,0.005573848247741608
272.0,0.005573727694061418
273.0,0.0055735664385424995
274.0,0.005573328773935645
275.0,0.005573040846961674
276.0,0.005572929330579426
277.0,0.005572878939045621
278.0,0.005573010503137219
279.0,0.005573210715450885
280.0,0.00557320374150733
281.0,0.005573155180273728
282.0,0.005573250107103921
283.0,0.00557328640719474
284.0,0.005573387392756221
285.0,0.005573497577939157
286.0,0.005573507203804756
287.0,0.005573413175238091
288.0,0.005573371110208251
289.0,0.005573278427282113
290.0,0.005573238789472931
291.0,0.005573240998153324
292.0,0.005573274588530196
293.0,0.005573383821571402
294.0,0.0055734250113270226
295.0,0.005573336130384243
296.0,0.005573221017825444
297.0,0.005573129623989703
298.0,0.0055731197013651704
299.0,0.0055731030775002105
300.0,0.005573188964455234
301.0,0.005573370843540879
302.0,0.005573508618271331
303.0,0.005573565145899866
304.0,0.005573443244515844
305.0,0.005573332294395555
306.0,0.005573245901385878
307.0,0.005573127194606868
308.0,0.005572994805241729
309.0,0.005573027482592892
310.0,0.005573033672399277
311.0,0.005572936768637219
312.0,0.0055728478601961805
313.0,0.005572922648096161
314.0,0.005573105656828068
315.0,0.0055732567270934084
316.0,0.0055733416580836664
317.0,0.005573352752028823
318.0,0.005573367801807191
319.0,0.005573383497016632
320.0,0.005573308784058284
321.0,0.005573317117162161
322.0,0.005573326332499049
323.0,0.005573297583263281
324.0,0.005573163024889088
325.0,0.005573018899421547
326.0,0.005572999737280933
327.0,0.00557304881698834
328.0,0.00557312500778258
329.0,0.005573155976278216
330.0,0.005573287067315634
331.0,0.005573437295622319
332.0,0.005573501564865028
333.0,0.005573439009168258
334.0,0.0055734440947805795
335.0,0.005573497390632136
336.0,0.00557348000476985
337.0,0.005573439659762603
338.0,0.005573384524359607
339.0,0.0055733823395633045
340.0,0.0055732989840789615
341.0,0.005573057954877409
342.0,0.005572947981085725
343.0,0.005572945528292912
344.0,0.005572985862487622
345.0,0.0055731728115007515
346.0,0.005573488907043456
347.0,0.005573700866314436
348.0,0.005573743655643422
349.0,0.005573661980740647
350.0,0.005573464417010324
351.0,0.0055732875229053454
352.0,0.0055731691613402825
353.0,0.005573059660860611
354.0,0.005572969835576324
355.0,0.005572956737695214
356.0,0.005572966597036174
357.0,0.005572999788733633
358.0,0.0055730252791487914
359.0,0.005572943185487221
360.0,0.005572860528191996
361.0,0.005572900958918785
362.0,0.005572966402500094
363.0,0.005573108569884189
364.0,0.00557322207904431
365.0,0.005573272005628686
366.0,0.0055732780419228325
367.0,0.005573252324043503
368.0,0.005573211283331549
369.0,0.005573156472057406
370.0,0.005573014270384549
371.0,0.005572916650081467
372.0,0.005572913835083975
373.0,0.005572941521880316
374.0,0.0055729470930191115
375.0,0.005573092061053267
376.0,0.005573198489715747
377.0,0.005573282218866283
378.0,0.005573287295747419
379.0,0.005573345192836638
380.0,0.005573399706511198
381.0,0.00557354163107396
382.0,0.005573657940767475
383.0,0.005573822722415739
384.0,0.0055739140598761484
385.0,0.005573810005310457
386.0,0.005573641088201247
387.0,0.005573423467180863
388.0,0.005573223380702576
389.0,0.005573119215713643
390.0,0.0055730452391695075
391.0,0.0055730496512319625
392.0,0.0055730787846467855
393.0,0.005573181839016898
394.0,0.005573234247760366
395.0,0.005573437820369776
396.0,0.0055736614483404365
397.0,0.0055738543122896625
398.0,0.005573903764357213
399.0,0.005573817949115508
400.0,0.005573640298439991
401.0,0.005573496468547134
402.0,0.005573320835646647
403.0,0.00557318574199079
404.0,0.005573096467579166
405.0,0.0055730533788520414
406.0,0.005573108115090765
407.0,0.0055732390817285
408.0,0.005573365322448669
409.0,0.005573404311931032
410.0,0.005573372561833583
411.0,0.0055733197078183215
412.0,0.00557335030458778
413.0,0.005573382840456926
414.0,0.005573459262550533
415.0,0.005573510807212056
416.0,0.005573455961036238
417.0,0.005573325122781055
418.0,0.0055731357688294115
419.0,0.005573002733290436
420.0,0.00557289657692555
421.0,0.005572904119796928
422.0,0.005572913510453404
423.0,0.0055728554337281695
424.0,0.005572802721432421
425.0,0.005572843921689044
426.0,0.0055729920223775
427.0,0.005573200672436164
428.0,0.005573442811407233
429.0,0.005573519171649862
430.0,0.0055735398107177
431.0,0.005573473566952172
432.0,0.005573390904437826
433.0,0.005573260976843223
434.0,0.005573217808542592
435.0,0.0055732532226081925
436.0,0.005573190845855742
437.0,0.005573106169846111
438.0,0.005572982440492905
