"Iteration","cL Monitor: cL Monitor"
248.0,0.20180035767849394
249.0,0.20180075517745014
250.0,0.20180117904064485
251.0,0.20180165004202608
252.0,0.20180215238556445
253.0,0.20180269507769397
254.0,0.20180330632469817
255.0,0.20180395745705904
256.0,0.20180463050260536
257.0,0.201805355845691
258.0,0.20180612921471291
259.0,0.20180689039375435
260.0,0.20180761558725832
261.0,0.20180831130820764
262.0,0.201809015548699
263.0,0.20180973287310125
264.0,0.20181040623993243
265.0,0.20181109982103748
266.0,0.2018117784213426
267.0,0.20181240790916677
268.0,0.20181299986138404
269.0,0.20181350118758493
270.0,0.2018139296575862
271.0,0.20181428495396522
272.0,0.20181458830192617
273.0,0.20181492303786913
274.0,0.2018152038507949
275.0,0.20181548739649022
276.0,0.2018157422342425
277.0,0.20181592457519984
278.0,0.20181601724271156
279.0,0.20181605804761535
280.0,0.20181601684321726
281.0,0.2018159360538751
282.0,0.20181585747500222
283.0,0.20181578736387623
284.0,0.20181574171297295
285.0,0.2018156458047815
286.0,0.2018155322037899
287.0,0.2018153681813714
288.0,0.2018151576118205
289.0,0.20181493929042993
290.0,0.20181467485706875
291.0,0.2018144315908173
292.0,0.20181423251270514
293.0,0.20181397981387314
294.0,0.20181374207240627
295.0,0.2018134859082121
296.0,0.20181319151507068
297.0,0.2018129073379633
298.0,0.20181260746278223
299.0,0.20181229744645932
300.0,0.2018120148668474
301.0,0.20181179881670613
302.0,0.2018116217024352
303.0,0.20181147234921262
304.0,0.20181131742114328
305.0,0.20181114646286175
306.0,0.20181094548441977
307.0,0.20181071857789865
308.0,0.20181049961981107
309.0,0.20181032420291095
310.0,0.20181018871793838
311.0,0.20181008108939877
312.0,0.20181004556039903
313.0,0.20181000454606524
314.0,0.20180993016327384
315.0,0.20180985487691114
316.0,0.20180979973130925
317.0,0.20180971326216135
318.0,0.20180962399132146
319.0,0.20180960623870647
320.0,0.2018096275673555
321.0,0.20180965839183979
322.0,0.20180970556822533
323.0,0.2018097553497505
324.0,0.20180975648186816
325.0,0.20180976390264188
326.0,0.20180977037501907
327.0,0.20180976153820673
328.0,0.2018098132783897
329.0,0.20180990670378926
330.0,0.2018100083456704
331.0,0.2018101147699292
332.0,0.20181017325753162
333.0,0.2018102032961357
334.0,0.20181016267945806
335.0,0.2018101231328973
336.0,0.20181011365031665
337.0,0.20181013314074003
338.0,0.2018101795193771
339.0,0.20181027022839249
340.0,0.20181036923460274
341.0,0.20181046509437978
342.0,0.2018104906058752
343.0,0.201810483945463
344.0,0.20181045087992414
345.0,0.20181039447119098
346.0,0.20181034820215082
347.0,0.20181033500069878
348.0,0.201810370728751
349.0,0.20181042663259263
350.0,0.20181046453677368
351.0,0.2018105065456102
352.0,0.2018104644513965
353.0,0.20181043199771118
354.0,0.20181038618223934
355.0,0.20181033253374336
356.0,0.20181029927137453
357.0,0.20181032753206618
358.0,0.20181032021796222
359.0,0.20181034456732788
360.0,0.20181034369120215
361.0,0.20181028532645565
362.0,0.2018102239492821
363.0,0.20181016712436856
364.0,0.20181011050296677
365.0,0.2018100983500095
366.0,0.20181010604912802
367.0,0.20181014616973678
368.0,0.20181016464056714
369.0,0.20181020816595807
370.0,0.2018101763918797
371.0,0.20181010404472452
372.0,0.2018100255149365
373.0,0.2018099579553878
374.0,0.20180991717213806
375.0,0.2018099083689579
376.0,0.20180994336280378
377.0,0.2018099635262126
378.0,0.20180999521604592
379.0,0.2018099909623593
380.0,0.20180995630341872
381.0,0.20180991865157874
382.0,0.2018098985847375
383.0,0.20180987289246044
384.0,0.20180984133560512
385.0,0.20180982879423884
386.0,0.20180986461537737
387.0,0.2018098757909197
388.0,0.20180992135125048
389.0,0.20180988445254314
390.0,0.20180986988862354
391.0,0.20180985517870204
392.0,0.20180985958061362
393.0,0.20180992522996535
394.0,0.2018099794025163
395.0,0.2018100214249459
396.0,0.2018100564140694
397.0,0.2018100370079254
398.0,0.20180998819369866
399.0,0.20180994847838007
400.0,0.20180992372377451
401.0,0.20180988839366104
402.0,0.20180993346942905
403.0,0.2018099769955334
404.0,0.20181005253116405
405.0,0.20181013925788752
406.0,0.20181015824779622
407.0,0.2018101597712349
408.0,0.20181014200438752
409.0,0.2018100873486699
410.0,0.20181004811547235
411.0,0.20181003802408407
412.0,0.20181007029365602
413.0,0.20181011327213408
414.0,0.20181015792321358
415.0,0.201810183046871
416.0,0.20181018758488692
417.0,0.20181018683775384
418.0,0.20181017573172821
419.0,0.2018101607021204
420.0,0.20181017511144955
421.0,0.20181019130260208
422.0,0.20181019563729724
423.0,0.20181023234149875
424.0,0.20181025240596337
425.0,0.20181022561426973
426.0,0.20181018310322368
427.0,0.2018101151873489
428.0,0.2018100918015463
429.0,0.20181006414560054
430.0,0.2018100817723679
431.0,0.20181011615283706
432.0,0.20181020173515146
433.0,0.2018102125266242
434.0,0.20181022263910003
435.0,0.20181019459648453
436.0,0.20181012273882437
437.0,0.20181008397959918
438.0,0.20181003134529177
439.0,0.20181002182435773
440.0,0.20181001122492967
441.0,0.20181005739861668
442.0,0.20181009723317792
443.0,0.20181015306942876
444.0,0.20181011667769252
445.0,0.20181009947484552
446.0,0.20181003662076996
447.0,0.20180997730718941
448.0,0.20180990712813301
449.0,0.20180990570592727
450.0,0.20180989034144958
451.0,0.20180992490355396
452.0,0.2018099423688187
453.0,0.20180993727046995
454.0,0.20180988702347513
455.0,0.20180986585905356
456.0,0.20180986009711843
457.0,0.20180986814288415
458.0,0.2018098879818649
459.0,0.20180990710962013
460.0,0.20180994456574655
461.0,0.20180994022924853
462.0,0.20180993600100672
463.0,0.20180991423946731
464.0,0.20180985922328806
465.0,0.20180981774262918
466.0,0.20180982044719437
467.0,0.20180982097871286
468.0,0.2018098412350904
469.0,0.2018098868130438
470.0,0.20180993382085738
471.0,0.20180997032079898
472.0,0.20180995978983893
473.0,0.2018099270785983
474.0,0.20180985835680074
475.0,0.2018098346631563
476.0,0.20180984524423942
477.0,0.20180987090941943
478.0,0.20180988542516612
479.0,0.201809963497217
480.0,0.20180997849826113
481.0,0.20180996694008674
482.0,0.20180993345398768
483.0,0.20180992358237881
484.0,0.20180991212915583
485.0,0.20180995069185417
486.0,0.2018099519280787
487.0,0.20180995276227517
488.0,0.2018100107735459
489.0,0.20181000264676208
490.0,0.2018099791469443
491.0,0.2018099599695273
492.0,0.20180993626041757
493.0,0.20180991601800585
494.0,0.2018099231511157
495.0,0.20180997349050925
496.0,0.20181002801766337
497.0,0.20181008260564712
498.0,0.20181015788048598
499.0,0.20181014944879533
500.0,0.20181011597652318
501.0,0.20181005491942353
