"Iteration","cD Monitor: cD Monitor"
1.0,0.31928505331878176
2.0,0.3711911059844786
3.0,0.3956133449108386
4.0,0.4165012022664862
5.0,0.4347574846548791
6.0,0.4501177154732682
7.0,0.4624631354214526
8.0,0.47183440502496343
9.0,0.47833756283300605
10.0,0.48213724748200776
11.0,0.48344252687537087
12.0,0.4824952656339958
13.0,0.47950669261080986
14.0,0.47463944628431676
15.0,0.46817346822315287
16.0,0.4604121702725146
17.0,0.4516323730313917
18.0,0.4420824863450131
19.0,0.4319529617388246
20.0,0.4213874926854225
21.0,0.41050052455014197
22.0,0.3993823254895488
23.0,0.38810081041775996
24.0,0.3767042580979141
25.0,0.3652238286857051
26.0,0.35367919196969294
27.0,0.3420781036165316
28.0,0.33042082218616237
29.0,0.31868350824740416
30.0,0.3068250294253578
31.0,0.2947875669714262
32.0,0.28249287004275436
33.0,0.2698447244011751
34.0,0.25675023768623706
35.0,0.24311197554363156
36.0,0.22875347988626443
37.0,0.2137379925651532
38.0,0.19806085186467884
39.0,0.18177522021569592
40.0,0.1649904257501303
41.0,0.14789723170524086
42.0,0.1307927755359449
43.0,0.11404869085363234
44.0,0.09804216246744551
45.0,0.08312491707000202
46.0,0.06959566449810548
47.0,0.05769125001193914
48.0,0.04755704656789308
49.0,0.03923203343384109
50.0,0.032649405423745656
51.0,0.02778241338458364
52.0,0.024290131422580852
53.0,0.021914499283515413
54.0,0.020384744152119376
55.0,0.01944831165777837
56.0,0.01888334856159834
57.0,0.018494223356282525
58.0,0.01818470628099183
59.0,0.01789756136308619
60.0,0.017564586867901237
61.0,0.017171208875391163
62.0,0.016696381119751722
63.0,0.016155157994782288
64.0,0.015567064329397294
65.0,0.014954670914963903
66.0,0.014336127155021193
67.0,0.013729103611247318
68.0,0.013146212888920369
69.0,0.01259799100835031
70.0,0.012092103073646773
71.0,0.011634614529379278
72.0,0.011230195157211954
73.0,0.010880559621948711
74.0,0.010585737136185217
75.0,0.010382989356796244
76.0,0.010185693906615277
77.0,0.010029096164526078
78.0,0.009909370982632115
79.0,0.00986190319466847
80.0,0.009802322321308666
81.0,0.009802702174724346
82.0,0.009796497253397063
83.0,0.009837294083821897
84.0,0.009894055134288985
85.0,0.009964705097856456
86.0,0.010046348529364665
87.0,0.010139459169206628
88.0,0.010246112169152374
89.0,0.010368645868978453
90.0,0.01050053611432103
91.0,0.010626490683998173
92.0,0.01073381553332935
93.0,0.010830325934633627
94.0,0.010914848891885716
95.0,0.011000651840902907
96.0,0.011080296890656104
97.0,0.011145726868280146
98.0,0.011182976708887054
99.0,0.011174880116048856
100.0,0.011121759005268825
101.0,0.011049712425011373
102.0,0.010973947337236788
103.0,0.010899492728211464
104.0,0.010898107589746193
105.0,0.010931684754131326
106.0,0.010983024005005008
107.0,0.01106814731003477
108.0,0.011126467212506777
109.0,0.01118926523104145
110.0,0.011241079532417625
111.0,0.01128779009084061
112.0,0.011319662312006751
113.0,0.011362590761647863
114.0,0.011401906976988275
115.0,0.011446823714284625
116.0,0.01149158747326283
117.0,0.011540609367434361
118.0,0.011581360421135507
119.0,0.011625705956308945
120.0,0.01167165414654724
121.0,0.011705388228460241
122.0,0.011747176633357548
123.0,0.011777533872072048
124.0,0.011811623502314954
125.0,0.011835730006595376
126.0,0.01186813330863018
127.0,0.011882315038736973
128.0,0.011909388685995038
129.0,0.011920284811910788
130.0,0.011929896610510464
131.0,0.011940995132225515
132.0,0.011949646750642876
133.0,0.011959067085325733
134.0,0.011967188349096242
135.0,0.011974795272540969
136.0,0.011981640999659423
137.0,0.01198851548905041
138.0,0.011994820982426617
139.0,0.01200103846225738
140.0,0.0120064823841003
141.0,0.012011926035275771
142.0,0.01201466246579201
143.0,0.012019423160488305
144.0,0.012034808569039646
145.0,0.012044072885526053
146.0,0.012049739993949447
147.0,0.012053366879206332
148.0,0.012055919116670203
149.0,0.01205789007649085
150.0,0.012059357492304981
151.0,0.012060969012004341
152.0,0.012062306064743794
153.0,0.012063466024377046
154.0,0.012064637626941247
155.0,0.012065630481884795
156.0,0.012066511273498559
157.0,0.012068187006003385
158.0,0.012068656273702938
159.0,0.012069134479802067
160.0,0.012069380838725826
161.0,0.012069403417071595
162.0,0.012068693719896875
163.0,0.012068058765181596
164.0,0.012067121860267663
165.0,0.012065142327119107
166.0,0.012062922406034623
167.0,0.012061113028008469
168.0,0.01205943995162656
169.0,0.01205823215075552
170.0,0.012058189908347065
171.0,0.012058119059621845
172.0,0.012058241077228955
173.0,0.012058590660797749
174.0,0.01205914385852694
175.0,0.012059859493109578
176.0,0.012060650391044212
177.0,0.012061427537525439
178.0,0.012063317757612163
179.0,0.012064763322883126
180.0,0.012065254217762618
181.0,0.012065802158587786
182.0,0.012067194015318132
183.0,0.012067790990132448
184.0,0.01206844168151577
185.0,0.012069041885320623
186.0,0.012069577387541813
187.0,0.01207003676115521
188.0,0.012070403690153995
189.0,0.012070692234344281
190.0,0.012070871032845862
191.0,0.012070931219535959
192.0,0.012070873180951408
193.0,0.012070664813136232
194.0,0.01207029162484721
195.0,0.01206976911416675
196.0,0.012069146498563364
197.0,0.01206840120520902
198.0,0.012066969209116317
199.0,0.01206553836399525
200.0,0.012064172438918669
201.0,0.012063614485163882
202.0,0.012063077630609004
203.0,0.012062621473788789
204.0,0.012062295398493255
205.0,0.012062124222845307
206.0,0.01206208788497767
207.0,0.01206219000369456
208.0,0.012062396559941901
209.0,0.012062697861260364
210.0,0.012063072821116709
211.0,0.012063507109034054
212.0,0.012063943381712128
213.0,0.012064351822357038
214.0,0.012064746080574472
215.0,0.012065091495759232
216.0,0.012065398923825273
217.0,0.012065654771085644
218.0,0.012065863684619971
219.0,0.01206604209896209
220.0,0.012066203136228745
221.0,0.012066337085649977
222.0,0.012066433352040962
223.0,0.012066472551681135
224.0,0.012066450007007637
225.0,0.012066390365904569
226.0,0.012066269936610738
227.0,0.012066134144678551
228.0,0.012066003983519806
229.0,0.0120658893619986
230.0,0.01206579025028803
231.0,0.012065673474072829
232.0,0.01206554052617414
233.0,0.012065412229482372
234.0,0.012065284043763965
235.0,0.01206516157291621
236.0,0.012065022911413618
237.0,0.01206491538605933
238.0,0.012064830271523087
239.0,0.012064762134151525
240.0,0.012064722016902951
241.0,0.01206469753633475
242.0,0.012064672773997951
243.0,0.012064651262128386
244.0,0.012064629232085903
245.0,0.012064596559268403
246.0,0.012064582335643021
247.0,0.01206460292203129
248.0,0.012064667282796444
249.0,0.012064730024223135
250.0,0.012064791836254363
251.0,0.01206480921671578
252.0,0.012064812310486051
253.0,0.012064814507845273
254.0,0.012064820243047173
255.0,0.012064837283712982
256.0,0.012064885432333214
257.0,0.012064945324459833
258.0,0.012065018254890342
259.0,0.012065096652632128
260.0,0.012065160906342619
261.0,0.012065218332289445
262.0,0.012065262431924512
263.0,0.012065286079754507
264.0,0.012065283185210685
265.0,0.012065291214459515
266.0,0.012065329470160667
267.0,0.01206537919480972
268.0,0.012065439819282821
269.0,0.012065478526356501
270.0,0.012065504518531174
271.0,0.012065518303521518
272.0,0.012065528307414176
273.0,0.012065526373819859
274.0,0.012065545324759572
275.0,0.01206558892568715
276.0,0.012065625609526152
277.0,0.012065632114181234
278.0,0.012065637503245403
279.0,0.012065634785398984
280.0,0.01206562795942825
281.0,0.012065619828420047
282.0,0.01206558743036321
283.0,0.012065561195387015
284.0,0.01206555925437176
285.0,0.012065579920521709
286.0,0.01206560060140675
287.0,0.01206561764720302
288.0,0.012065620837368885
289.0,0.012065612223805247
290.0,0.012065570897243241
291.0,0.012065507024133646
292.0,0.0120654565705197
293.0,0.012065435861410085
294.0,0.012065443901198682
295.0,0.012065450157577658
296.0,0.012065439262474827
297.0,0.012065440628766789
298.0,0.01206543900389906
299.0,0.012065421211713393
300.0,0.012065378775926386
301.0,0.01206534194586554
302.0,0.012065328634572894
303.0,0.012065304902326145
304.0,0.012065300279987846
305.0,0.012065288582406698
306.0,0.012065290016342822
307.0,0.01206528403097765
308.0,0.012065259704817453
309.0,0.012065217265662117
310.0,0.0120651809718085
311.0,0.012065187266651766
312.0,0.012065219654349455
313.0,0.01206526765446214
314.0,0.012065285524203283
315.0,0.01206528319115856
316.0,0.012065258548281789
317.0,0.012065230575229133
318.0,0.012065197248745798
319.0,0.012065165176678988
320.0,0.012065168820312985
321.0,0.012065180128198476
322.0,0.012065207745855153
323.0,0.0120652322710345
324.0,0.012065271349507991
325.0,0.01206529135370039
326.0,0.01206530305445322
327.0,0.012065281708460416
328.0,0.012065234767806238
329.0,0.012065203611451907
330.0,0.012065204276221857
331.0,0.012065228202079684
332.0,0.012065263778779062
333.0,0.012065290882252536
334.0,0.012065300648892493
335.0,0.012065297654091266
336.0,0.012065278653159326
337.0,0.012065254851462582
338.0,0.012065251742772507
339.0,0.012065279459632046
340.0,0.012065308402259492
341.0,0.012065319373096246
342.0,0.01206531970953284
343.0,0.012065322905181718
344.0,0.012065311753410324
345.0,0.012065298941116742
346.0,0.012065266297658948
347.0,0.012065238915438755
348.0,0.012065238982824892
349.0,0.012065271572749727
350.0,0.012065320368599627
351.0,0.012065356730935402
352.0,0.012065373003890646
353.0,0.012065370359767635
354.0,0.012065340193532592
355.0,0.012065290449396384
356.0,0.012065245438039884
357.0,0.012065233681936412
358.0,0.012065248585902643
359.0,0.012065274386147858
360.0,0.012065286413222773
361.0,0.012065300701757155
362.0,0.012065315911647952
363.0,0.012065325795903248
364.0,0.012065307853205021
365.0,0.01206528653885617
366.0,0.012065265557705079
367.0,0.012065252082278856
368.0,0.012065261059818318
369.0,0.012065268980656955
370.0,0.012065278182046996
371.0,0.012065294686931951
372.0,0.012065294133458094
373.0,0.012065271920195388
374.0,0.012065239237820814
375.0,0.012065227709574715
376.0,0.012065247380388267
377.0,0.012065282563874964
378.0,0.012065297648493086
379.0,0.012065286978788824
380.0,0.012065285740327865
381.0,0.012065283083932175
382.0,0.012065267009354064
383.0,0.012065237472994459
384.0,0.01206520907683178
385.0,0.012065201713040354
386.0,0.012065210310874793
387.0,0.012065231811452784
